,Datetime,Tweet Id,Text,Username
1032,2022-12-05 11:14:09+00:00,1599723795836592129,Invasi Rusia berarti membuat keamanan di Eropa telah berubah. https://t.co/HuwuRsRK8y,republikaonline
1033,2022-12-05 09:08:39+00:00,1599692213990326272,"@PRFMnews @katahendhi Pemerintah tidak akan mengumumkan cuti bersama Natal tahun ini. Alasannya, karena kekhawatiran akan terjadinya gangguan keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1034,2022-12-05 09:04:29+00:00,1599691165317861376,"@AstandforAL @hrdbacot Pemerintah tidak akan mengumumkan cuti bersama Natal tahun ini. Alasannya, karena kekhawatiran akan terjadinya gangguan keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1035,2022-12-05 07:56:32+00:00,1599674067120173056,Ukraina mengkritik komentar-komentar Elon Musk tentang invasi Rusia. #kumparanNews #newsupdate https://t.co/8Yy9YuCh1W,kumparan
1036,2022-12-05 04:25:24+00:00,1599620931798073345,"@wimbledeon Pemerintah tidak akan mengumumkan cuti bersama Natal tahun ini. Alasannya, karena kekhawatiran akan terjadinya gangguan keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1037,2022-12-04 23:42:32+00:00,1599549747517607936,Invasi Rusia ke Ukraina telah memasuki hari ke-284 pada Minggu (4/11/2022) sejak dimulai pada 24 Februari. Berikut rangkumannya. https://t.co/eNAj4sPX6Y,kompascom
1038,2022-12-04 23:04:22+00:00,1599540143035101185,"@naksirfikri Tidak ada cuti bersama Natal tahun ini. Alasannya, karena kekhawatiran akan terjadinya gangguan keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1039,2022-12-04 22:35:18+00:00,1599532824939597824,"@miyauwww_ Tidak ada cuti bersama Natal tahun ini. Alasannya, karena kekhawatiran akan terjadinya gangguan keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1040,2022-12-04 22:35:03+00:00,1599532766009634816,"@LePetra @gibran_tweet Tidak ada cuti bersama Natal tahun ini. Alasannya, karena kekhawatiran akan terjadinya gangguan keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1041,2022-12-04 16:35:48+00:00,1599442354783813633,"@Ms1p_ @kimjichu_12 @tazkiaib @chaeryeohng @ezasyabani @FaktaSepakbola emang kenyataannya fifa standar ganda kak, waktu rusia invasi ukraina fifa langsung nyoret rusia dari kualifikasi wc, tapi ga mampu melakukan hal sama ke Israel yang memborbardir Palestina atau AS ketika menyerang Iraq??",venusmaidens
1042,2022-12-04 13:16:48+00:00,1599392274772725761,"Sejak awal invasi besar-besaran pasukan Rusia ke Ukraina, Kharkiv secara teratur ditembaki.

@bbcrussian",bdleonanda
1043,2022-12-04 11:00:01+00:00,1599357853696811008,"Presiden Ukraina Volodymyr Zelenskyy mengatakan membatasi harga minyak Rusia pada $60 per barel, tidak cukup agresif untuk menekan ekonomi Rusia yang mendanai invasi ke Ukraina.

https://t.co/bynv2hCh7m",voaindonesia
1044,2022-12-04 06:56:03+00:00,1599296456741257216,"liat perlakuan mrk thdp timur tengah, colored people, woman, org palestina, org-org muslim. liat gmn mrk memperkeruh invasi rusia ke ukraina dan penyebab invasi itu terjadi.",laethif
1045,2022-12-04 04:47:36+00:00,1599264129453551616,Ukraina Berikan Sanksi Kepada Pemuka Gereja Ortodoks Pendukung Invasi Rusia https://t.co/paat59E21P,daiads
1046,2022-12-04 04:44:06+00:00,1599263252692996097,Ukraina Berikan Sanksi Kepada Pemuka Gereja Ortodoks Pendukung Invasi Rusia https://t.co/BPauJ4YMpb #TempoDunia,tempodotco
1047,2022-12-03 23:18:06+00:00,1599181212194869253,"Invasi ke Ukraina Belum Usai, Turis Rusia Ramai-Ramai Liburan di Thailand https://t.co/1frjQPYLeO",detikTravel
1048,2022-12-03 22:38:34+00:00,1599171261526990848,PBB: 15 Juta Lebih Pengungsi Sejak Rusia Invasi Ukraina https://t.co/xn6j8w1tgB,maciregar
1049,2022-12-03 14:07:13+00:00,1599042577424351232,"Negara Masih Invasi, Puluhan Ribu Turis Rusia Plesiran ke Thailand https://t.co/PaJ61fq15o",CNNIndonesia
1050,2022-12-03 14:02:53+00:00,1599041483260190720,"Negara Masih Invasi, Puluhan Ribu Turis Rusia Plesiran keÿThailand https://t.co/f5UKfP5Prb",Zyanpatra
1051,2022-12-03 13:02:20+00:00,1599026245387563016,@infolombok MXGP yang seri Rusia sudah putus kontrak karena invasi ke Ukraina,rezakaisar3
1052,2022-12-03 10:54:45+00:00,1598994141689413632,Rusia telah mengumpulkan armada setidaknya 103 kapal tanker melalui pembelian langsung atau tidak langsung untuk menghindari pembatasan Barat atas penjualan minyak Rusia setelah invasi ke Ukraina.,bdleonanda
1053,2022-12-03 10:20:57+00:00,1598985633883910145,Paket Bahan Peledak di Spanyol Diduga Terkait Invasi Rusia keÿUkraina https://t.co/IwrOtcurSG,Zyanpatra
1054,2022-12-03 10:19:53+00:00,1598985363791699969,Paket Bahan Peledak di Spanyol Diduga Terkait Invasi Rusia ke Ukraina https://t.co/ywia2vY2ie,CNNIndonesia
1055,2022-12-03 03:14:05+00:00,1598878207796981760,PM Finlandia Akui Dukungan AS Penting untuk Melawan Invasi Rusia ke Ukraina: Eropa Tak Cukup Kuat https://t.co/xkF92rhTOp,KompasTV
1056,2022-12-03 01:47:09+00:00,1598856331842433024,"@DewaniRoro @aniiiitt @afiromzitama Tidak ada cuti bersama Natal. Alasannya, karena kekhawatiran akan terjadinya gangguan keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1057,2022-12-03 00:30:00+00:00,1598836915653865472,"Kasihan, Begini Situasi Pendidikan di Kiev selama Invasi Rusia
https://t.co/xmh6P2Qq1x",inewsdotid
1058,2022-12-03 00:02:28+00:00,1598829989352607746,"""Itu karena gangguan rantai pasokan akibat epidemi, dan ilegal Rusia invasi ke Ukraina.""",bdleonanda
1059,2022-12-02 23:45:09+00:00,1598825627565842432,"Invasi Rusia ke Ukraina telah memasuki hari ke-282 pada Jumat (2/12/2022) sejak dimulai pada 24 Februari, berikut rangkumannya. https://t.co/gYuL8mftGk",kompascom
1060,2022-12-02 23:34:02+00:00,1598822830132850688,"Invasi Rusia ke Ukraina telah memasuki hari ke-282 pada Jumat (2/12/2022) sejak dimulai pada 24 Februari, berikut rangkumannya.  https://t.co/O2WUebxFOV",tauberitamedia
1061,2022-12-02 23:33:02+00:00,1598822582140010496,"Invasi Rusia ke Ukraina telah memasuki hari ke-282 pada Jumat (2/12/2022) sejak dimulai pada 24 Februari, berikut rangkumannya.  https://t.co/O2WUebOIQV",tauberitamedia
1062,2022-12-02 17:58:46+00:00,1598738460990672897,"@iIhamzada Banyak pesan politik juga didalamnya, mulai dari tidak di loloskan nya rusia karna invasi ke ukraina. Negara-negara islam pro palestina membentangan bendera. kalo melihat dari kacamata pribadi, seperti ada kepentingan antara negara timur dan barat. entahlah",PriyatnaIrfan
1063,2022-12-02 17:08:58+00:00,1598725924995837952,"#Ukraina#Tentaranya Tewas#Rusia!

Sebanyak 13.000 tentara Ukraina tewas sejak invasi Rusia pada 24 Februari 2022.

https://t.co/votD0vgKtD",serambinews
1064,2022-12-02 15:55:53+00:00,1598707536794124288,"Ledakanÿ terjadi di lingkungan kantor Kedutaan Besar Ukraina di Kota Madrid Spanyol Rabu 30 November 2022.

Spanyol menjadi salah satu negara anggota NATO yang ikut mengirimkan peralatan perang ke Ukraina saat terjadi invasi oleh Rusia.(cnn.com-eko/nur)

Jgn main2 sama om put.. https://t.co/SeM8nnpeAv",elizabethlisa76
1065,2022-12-02 10:14:32+00:00,1598621629445439488,"9 bulan Invasi Rusia, 13 Ribu Tentara Ukraina Tewas https://t.co/GlHUf4TIiI",CNNIndonesia
1066,2022-12-02 10:00:00+00:00,1598617974448889862,Presiden AS Joe Biden dan Presiden Prancis Emmanuel Macron berjanji untuk meminta pertanggungjawaban Rusia atas invasi terhadap Ukraina. https://t.co/0QcGR91fzz https://t.co/FvGDD2VqKn,IDNTimes
1067,2022-12-02 09:11:11+00:00,1598605688711704578,Pejabat Kiev: 13.000 Tentara Ukraina Tewas sejak InvasiÿRusia https://t.co/f7u1vUDMZr,Indopolitika
1068,2022-12-02 09:11:07+00:00,1598605672626601984,Pejabat Kiev: 13.000 Tentara Ukraina Tewas sejak Invasi Rusia https://t.co/f7u1vUDMZr via @Indopolitika,Indopolitika
1069,2022-12-02 08:19:33+00:00,1598592693579702277,Perang Rusia-Ukraina: Sedikitnya 13 Ribu Tentara Ukraina Tewas Sejak Invasi https://t.co/BidbITVTdh,Riau24Com
1070,2022-12-02 07:59:32+00:00,1598587656757481473,"Ukraina memperkirakan, sebanyak 13.000 tentaranya telah tewas melawan invasi Rusia sejak 24 Februari. #kumparanNews #newsupdate https://t.co/nRIY5aTu2M",kumparan
1071,2022-12-02 05:15:00+00:00,1598546250311385088,"Presiden Amerika Serikat Joe Biden, pada Kamis (1/12), mengatakan bahwa dia bersedia berbicara dengan Vladimir Putin untuk pertama kalinya sejak invasi Rusia ke Ukraina jika pemimpin Rusia itu benar-benar ingin mengakhiri perang yang saat ini berlangsung.

https://t.co/wnE1XikPNa",voaindonesia
1072,2022-12-02 05:05:12+00:00,1598543783305551872,Ukraina mengungkap hingga 13.000 tentaranya tewas dalam berbagai pertempuran yang terjadi sejak Rusia melancarkan invasi ke wilayahnya pada akhir Februari lalu. https://t.co/14y3bAPHca,detikcom
1073,2022-12-02 03:00:01+00:00,1598512283310620675,"Presiden Amerika Serikat (AS) Joe Biden dan Presiden Prancis Emmanuel Macron pada Kamis (1/12) menjanjikan dukungan mereka yang tak putus bagi perjuangan Ukraina melawan invasi Presiden Rusia Vladimir Putin. 

https://t.co/DslJTy1e2w",voaindonesia
1074,2022-12-02 02:37:15+00:00,1598506550121107456,Menlu NATO Saling Menguatkan di Tengah Ancaman Perluasan Invasi Rusia https://t.co/a4sLUZ86Zm,rmol_id
1075,2022-12-01 20:26:33+00:00,1598413261091016704,Presiden Prancis Emannuel Macron menemui Presiden AS Joe Biden di Gedung Putih. Kedunya membahas berbaai hal termasuk invasi Rusia di Ukraina. #kumparanNEWS #newsupdate https://t.co/lAWHKdS0y4,kumparan
1076,2022-12-01 15:21:34+00:00,1598336511157493762,Sementara badan eksekutifnya mengirimkan proposal ke negara-negara anggota tentang pembentukan pengadilan internasional untuk mengadili pejabat Rusia untuk invasi tahun ini.,bdleonanda
1077,2022-12-01 13:55:13+00:00,1598314779315212290,"@miyauwww_ @AREAJULID Tidak ada cuti bersama Natal. Alasannya, karena kekhawatiran akan terjadinya gangguan keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1078,2022-12-01 13:41:59+00:00,1598311449855758337,"Invasi Hari ke 279, Pertempuran Berdarah di Bakhmut hingga Pasukan Rusia Takut Serangan Balasan
#Canada #Germany #America #Ukraine
https://t.co/n5VtRYjp7Q",Hike150Hike
1079,2022-12-01 12:20:11+00:00,1598290863712788481,Kremlin menyebut pernyataan Paus Fransiskus?bahwa etnis minoritas Rusia merupakan salah satu aktor paling kejam dalam invasi ke Ukraina?tidak mencerminkan Kristen. #kumparanNews https://t.co/eQLso0MdLV,kumparan
1080,2022-12-01 11:01:52+00:00,1598271153537052672,Permusuhan antara Eropa dan Rusia atas invasi Rusia ke Ukraina dan meningkatnya kedekatan Moskow dengan Teheran secara signifikan mengurangi kemampuan Barat untuk membentuk front bersama dengan Rusia melawan Iran dalam masalah ini.,bdleonanda
1081,2022-12-01 10:01:44+00:00,1598256021537185792,"@dina_sulaeman Brati secara tidak langsung , apakah ibu mendukung invasi Rusia ke Ukraina bu? Yg mengorbankan ratusan nyawa?",AlexanderHR_14
1082,2022-12-01 09:25:30+00:00,1598246902969077761,Invasi Rusia membawa derita bagi para pecinta sepakbola di Ukraina. Mereka tidak bisa bebas menyemarakkan Piala Dunia seperti tahun-tahun sebelumnya. #juaraboladunia  https://t.co/GvNjjpXAZO,detiksport
1083,2022-12-01 09:01:17+00:00,1598240809274556416,Invasi Rusia membawa derita bagi para pecinta sepakbola di Ukraina. Mereka tidak bisa bebas menyemarakkan Piala Dunia seperti tahun-tahun sebelumnya. #juaraboladunia  https://t.co/bEqOEaXXfI,detikcom
1084,2022-12-01 07:25:09+00:00,1598216616202096640,UE: Rusia harus Membayar Secara Finansial untuk Ukraina #ceklissatu #ukraina #rusia #unieropa #invasirusia #kompensasiukraina https://t.co/tgrsZ3pwkl,ceklissatucom
1085,2022-12-01 04:37:19+00:00,1598174378390622208,Komisi Eropa jajaki kompensasi untuk Kiev atas kehancuran akibat invasi Rusia https://t.co/hQBeiX6MBG,republikaonline
1086,2022-11-30 22:41:11+00:00,1598084755614228481,"Sejak biden jdi presiden : 
Rusia dilarang ikut pildun
Invasi ukraina rusia
Berita copad coped 19 marak
Imran khan digulingkan ??
Hebatny ni org apa sih? :) https://t.co/mI9jywVFem",NotaboutSlyther
1087,2022-11-30 22:35:17+00:00,1598083269710712832,"Jawabannya adalah tidak ada. Alasannya, karena kekhawatiran akan situasi keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1088,2022-11-30 22:24:35+00:00,1598080580637556736,@The_GJ @VIVAcoid Bisa gak Rusia gak invasi ke negara tetangga dan memerdekakan jajahannya ?,afathngantuk
1089,2022-11-30 17:22:36+00:00,1598004581375803393,"@HILARlO @burnoxyz @neohistoria_id Sah sah aja. Toh banyak yang dukung kan (netizen indo yg dukung palestina mayoritas malah dukung invasi rusia), terutama dari warga wilayah2 yang diinvasi rusia seperti krimea yg merasa memiliki kedekatan historis dan budaya dengan rusia.",vantablacccc
1090,2022-11-30 16:05:24+00:00,1597985155767226368,"Invasi Hari ke 279, Pertempuran Berdarah di Bakhmut hingga Pasukan Rusia Takut Serangan Balasan
#Canada #Germany #America #Ukraine
https://t.co/GtOiJpR97g",Hike150Hike
1091,2022-11-30 13:37:09+00:00,1597947845298229248,"Invasi Rusia terhadap Ukraina yang dimulai pada 24 Februari 2022, adalah indikator kuat, betapa Rusia telah merencanakan secara matang guna membangkitkan kembali kejayaan US atau upaya membangun kembali ""New US"" guna balas dendam kepada AS beserta sekutunya NATO https://t.co/lzOynAlacQ",SIMONTV50
1092,2022-11-30 08:06:42+00:00,1597864687156461568,@d_hananto @FaktaSepakbola Rusia gaboleh main waktu play off karena invasi yang mereka lakukan,SayaSatpol007
1093,2022-11-30 07:52:54+00:00,1597861210552082432,"Propaganda ga akan selesai isu kesetaraan gender, homo, invasi rusia, pemerataan liberal ndek negaraý asia, penghapusan nilaiý agama, akhir e yo nyambung nang one world order. membuktikan lek ideologiý iku bullshit. Evil eye will fall",TikoAtmodjo
1094,2022-11-30 07:39:45+00:00,1597857905025617920,@disangka @HenryS75761541 @VIVAcoid Wuuuiiihhh ampun master perang emang lu yg paling paham perang... Awalnya perang ini kenapa sih serius nanya...?? Ngapain rusia invasi ke Ukraina?? Modal perang kan gk sdikit?? Mohon penjelasan nya suhu....,martinus_edward
1095,2022-11-30 07:29:47+00:00,1597855395577360384,"@FaktaSepakbola Betul x sih, tapi agak tidak adil sih tindakan ke Rusia ini, itu udah jelas2 Israel invasi Palestina bertahun2 aja bebas2 aja main di Eropa",HarahapNapurpur
1096,2022-11-30 07:15:09+00:00,1597851713855115264,"Lebih dari 16.000 rudal Rusia telah menghujani Ukraina sejak perang dimulai sembilan bulan lalu. Data itu dipaparkan Menteri Pertahanan Ukraina Oleksii Reznikov. Menurutnya, invasi Moskow mayoritas menargetkan sipil. GIN

https://t.co/JkLMBSENfW

#RCTI #Rusia #Ukraina #Rudal https://t.co/8E2B9rQhNX",OfficialiNewsTV
1097,2022-11-30 05:55:59+00:00,1597831790164840448,"@VIVAcoid Sebaiknya Amerika (pamornya mulai redup) invasi Tiongkok secepatnya klo ingin dapat perhatian/dukungan dunia.
Kalo masih main - main dgn Rusia kalean akan dikucilkan dunia.",fallsky90
1098,2022-11-30 04:35:16+00:00,1597811474700718080,"Pulihkan Kekuatan Ukraina, NATO Bakal Kirim Senjata #Ceklissatu #ukraina #NATO #Rusia #InvasiRusia #NATOkirimsenjatakeUkraina https://t.co/WmxecPWr2n",ceklissatucom
1099,2022-11-30 04:30:00+00:00,1597810150827507712,"Sekretaris Jenderal NATO Jens Stoltenberg mengatakan, pada Selasa (29/11), bahwa Ukraina, yang sekarang tengah berjuang melawan invasi Rusia, suatu hari akan bergabung dengan aliansi militer Barat untuk menentang langsung Presiden Rusia Vladimir Putin.

https://t.co/lj9KQcHUgK",voaindonesia
1100,2022-11-30 02:17:00+00:00,1597776679233064960,"Judulnya kurang tepat nih. Yg benar 10 jendral dan 150 kolonel atau letnan kolonel, yg termasuk dalam 1,500 perwira #Rusia yg terbunuh karena invasi ke #Ukraina.

https://t.co/EjAzdDX2HC https://t.co/itAsKAy16n",HartonoKetut
1101,2022-11-29 21:20:30+00:00,1597702063642660864,@dina_sulaeman Mempertahankan kedaulatan yg diakui secara internasional merupakan hak setiap negara. Termasuk Ukraina yg mempertahankan diri dari invasi Rusia.,GaestroOrly
1102,2022-11-29 15:29:54+00:00,1597613832041824263,"@ASTRAZANECA1997 @GelapMataaaa @dina_sulaeman Berikut adalah daftar orang Indonesia yang pernah dan masih tinggal di Ukraina (faktor keluarga). Mereka menjadi saksi jahatnya invasi Rusia. Mereka adalah Pepi Utami, Benni Sitanggang,  Vanda Sakina Damayanti,  Nina Agustin dan lain-lain.",didithardworker
1103,2022-11-29 15:28:24+00:00,1597613455137443840,"@almuiz_ld @dina_sulaeman @Beritabaruco Berikut adalah daftar orang Indonesia yang pernah dan masih tinggal di Ukraina (faktor keluarga). Mereka menjadi saksi jahatnya invasi Rusia. Mereka adalah Pepi Utami, Benni Sitanggang,  Vanda Sakina Damayanti,  Nina Agustin dan lain-lain.",didithardworker
1104,2022-11-29 15:26:12+00:00,1597612901212516352,"@dina_sulaeman Berikut adalah daftar orang Indonesia yang pernah dan masih tinggal di Ukraina (faktor keluarga). Mereka menjadi saksi jahatnya invasi Rusia. Mereka adalah Pepi Utami, Benni Sitanggang,  Vanda Sakina Damayanti,  Nina Agustin dan lain-lain.",didithardworker
1105,2022-11-29 10:35:10+00:00,1597539658564800512,"Di Tengah Perang, Zelensky dan Klitschko Cekcok #ceklissatu #ukraina #VolodymyrZelensky #VitaliKlitschko #invasirusia https://t.co/9QK3jyQ4KT",ceklissatucom
1106,2022-11-29 10:14:16+00:00,1597534399536726016,"Hingga Sabtu (5/3/2022) hari kesembilan invasi Rusia ke Ukraina, berita-berita media Barat dari zona konflik tersebut masih mengalir deras, dan sebagian masyarakat menilai situasi ini tidak terjadi di konflik Timur Tengah.#PalestineWillBeFree",AliyahNafisatu
1107,2022-11-29 04:42:53+00:00,1597451003334230016,Ukraina Beber Data Mencengangkan Soal Anak Akibat Invasi Rusia https://t.co/brIyY9yKHR #AnakHilang #InvasiRusia #KorbanPerang #Ukraina,fajaronline
1108,2022-11-29 04:20:00+00:00,1597445245167353856,"Kisah Pilu Pasangan yang Terpaksa Tinggal di Ruang Bawah Tanah akibat Invasi Rusia

https://t.co/CsWqyIo6hU",inewsdotid
1109,2022-11-29 03:45:00+00:00,1597436437040750592,"Para menteri luar negeri anggota NATO akan bertemu selama dua hari di ibu kota Rumania, Bucharest, mulai Selasa (29/11) untuk menjanjikan dukungan berkelanjutan kepada Ukraina dalam melawan invasi Rusia.

https://t.co/RXxZ5cWe4r",voaindonesia
1110,2022-11-29 01:11:46+00:00,1597397877969534977,Ukraina Ungkap 329 Anak Hilang Selama InvasiÿRusia https://t.co/sIdjLdsV8q,kabarpol
1111,2022-11-29 01:11:44+00:00,1597397869044142081,Ukraina Ungkap 329 Anak Hilang Selama InvasiÿRusia https://t.co/SiaZsbq4ux,kabarpolitik
1112,2022-11-29 01:05:04+00:00,1597396188760010752,"Pada hari ke-278 invasi Rusia ke Ukraina, ibu negara Olena Zelenska meminta dunia bertindak atas kekerasan seksual yang terjadi di medan perang. https://t.co/VKTTsnT3U3",kompascom
1113,2022-11-29 01:01:03+00:00,1597395179534569472,Ukraina Ungkap 329 Anak Hilang Selama Invasi Rusia https://t.co/mHyx1G99RC,jawapos
1114,2022-11-28 23:07:10+00:00,1597366517548560384,"@alfiarnimakhtaf @dody_13 @nirwansyah122 @Penyuka_ombak Ikut perang di mana sih? Ini nyerocos ""nyari akal sebisa mungkin demi bantuan diterima korban (perang)"" based on lu ada pengalaman di Invasi Irak atau paling fresh Rusia Ukraina atau dari kata nya temannya teman saudara teman saya, atau halusinasi aja? Kok bawa2 perang.",KuataAkio
1115,2022-11-28 17:24:44+00:00,1597280342154829824,INVASI RUSIA KE UKRAINA ALAMI KEMUNDURAN https://t.co/l46wYM24oM,tribunjogja
1116,2022-11-28 14:35:17+00:00,1597237701513576449,"INFO INTELIJEN RUSIA BOCOR, BERNIAT INVASI JEPANG SEBELUM UKRAINA https://t.co/qllLtoYijW",tribunjogja
1117,2022-11-28 14:33:17+00:00,1597237198340124674,RUSIA SEMPAT BERNIAT INVASI JEPANG #Shorts https://t.co/Pdx3Hyvdio,tribunjogja
1118,2022-11-28 14:03:58+00:00,1597229819829231618,"?Sejak awal invasi Rusia ke Ukraina, aturan tak terucapkan telah berlaku di Kyiv: sementara tentara Putin ada di negara itu, perselisihan politik internal harus surut ke latar belakang.",bdleonanda
1119,2022-11-28 09:54:06+00:00,1597166938584944645,Mengejutkan! Drone NATO Disebut Berusaha Masuki Rusia Sejak Invasi Putin ke Ukraina Belum Terjadi https://t.co/Ozcapzy25O https://t.co/q8fEl39sOu,KompasTV
1120,2022-11-28 08:16:54+00:00,1597142474438627330,"@sipitgulajawa Cuti bersama Natal ditiadakan untuk tahun ini. Alasannya, karena kekhawatiran akan terjadinya gangguan keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1121,2022-11-28 08:15:25+00:00,1597142104740093952,"@Askrlfess Cuti bersama Natal ditiadakan untuk tahun ini. Alasannya, karena kekhawatiran akan terjadinya gangguan keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1122,2022-11-28 05:15:01+00:00,1597096704830246913,"Kekayaan Gabungan Miliarder Ukraina Turun Rp110 Triliun Imbas Invasi Rusia, Sang Mantan Presiden Keluar dari Daftar! https://t.co/TMl5LbmduR",WartaEkonomi
1123,2022-11-28 01:47:08+00:00,1597044388819243008,Invasi Rusia ke Ukraina telah memasuki hari ke-277 pada Minggu (27/11/2022) sejak dimulai pada 24 Februari. Berikut rangkumannya. https://t.co/iSJLVFFloU,kompascom
1124,2022-11-27 23:42:11+00:00,1597012945615343617,Invasi Rusia ke Ukraina telah memasuki hari ke-277 pada Minggu (27/11/2022) sejak dimulai pada 24 Februari. Berikut rangkumannya. https://t.co/mzHqRhP5vO,kompascom
1125,2022-11-27 23:35:01+00:00,1597011140416278530,Invasi Rusia ke Ukraina telah memasuki hari ke-277 pada Minggu (27/11/2022) sejak dimulai pada 24 Februari. Berikut rangkumannya.  https://t.co/WxDIcFXL7a,tauberitamedia
1126,2022-11-27 23:33:02+00:00,1597010639221796864,Invasi Rusia ke Ukraina telah memasuki hari ke-277 pada Minggu (27/11/2022) sejak dimulai pada 24 Februari. Berikut rangkumannya.  https://t.co/WxDIcFFBT2,tauberitamedia
1127,2022-11-27 12:26:42+00:00,1596842952391020545,"@tanyakanrl Cuti bersama Natal tahun ini ditiadakan. Alasannya, karena kekhawatiran akan situasi keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1128,2022-11-27 07:16:36+00:00,1596764914802397187,"@ispeispeanjime Rusia emang niat invasi Jepang, tetapi narasi RI jadi no. 5 terkuat didunia adalah bullshit wkwk.",Alpha_Phoenix__
1129,2022-11-27 07:05:08+00:00,1596762029674532864,Putin: Perang Ukraina Dapat Dihindari Jika Tak Ada Kudeta Maidan #ceklissatu #kudetamaidan #rusia #ukraina #vladimirputin #invasirusia #kiev https://t.co/up6C374Kj3,ceklissatucom
1130,2022-11-27 01:25:52+00:00,1596676650468773890,"Perdana Menteri Inggris Rishi Sunak mengutarakan apresiasi terhadap kepemimpinan Presiden Joko Widodo (Jokowi).

Sunak menuturkan @jokowi berhasil menggelar pertemuan dengan hasil yang memuaskan di saat situasi global penuh tantangan, salah satunya dampak invasi Rusia ke Ukraina. https://t.co/BGMhtbgpqi",riea_mariska86
1131,2022-11-26 22:18:20+00:00,1596629452598915073,@jogjamnfs Bahas invasi rusia,daniarikhsan
1132,2022-11-26 14:08:03+00:00,1596506071677665280,"Invasi Rusia ke Ukraina Alami Kemunduran, Vladimir Putin Salahkan Media https://t.co/SP3HjzwsIs https://t.co/FdyFRL6Z0J",KompasTV
1133,2022-11-26 14:07:12+00:00,1596505858288254976,"@timrokettt Cuti bersama Natal ditiadakan untuk tahun ini. Alasannya, karena kekhawatiran akan situasi keamanan lantaran invasi militer Rusia ke Ukraina",rezakaisar3
1134,2022-11-26 13:47:05+00:00,1596500792504029187,"Wali Kota Kyiv Vitali Klitschko mendapat kritikan keras dari Presiden Volodymyr Zelenskyy, karena kinerjanya yang dinilai tidak maksimal dan jarang terlihat diantara pimpinan Ukraina sejak invasi Rusia.

#Derasdotid #RussiaUkraineWar 
https://t.co/uv4OH9XxSN",derasdotid
1135,2022-11-26 11:16:14+00:00,1596462829430747138,Biaya Invasi Rusia ke Ukraina Rp1.286 Triliun https://t.co/Vl9wTE1vCx,ekbistangsel
1136,2022-11-26 09:41:34+00:00,1596439007495618560,"Laporan Intelijen Rusia Bocor, Sebelum Ukraina Ternyata Putin Berniat Invasi Empat Pulau di Jepang
 
https://t.co/k6hMYZa6Ho via @tribunnews",tribunmedan
1137,2022-11-26 06:13:04+00:00,1596386538908442624,"Intelijen Rusia Bocor, Ternyata Berniat Invasi Jepang sebelum Ukraina https://t.co/JsQ3xts6GK https://t.co/AHZRRizF6T",KompasTV
1138,2022-11-26 00:05:01+00:00,1596293912498384898,@baritonlidi Tidak ada cuti bersama Natal untuk tahun ini. Alasannya sebagai imbas dari invasi militer Rusia ke Ukraina,rezakaisar3
1139,2022-11-25 23:15:52+00:00,1596281544460890112,@jogjamnfs Invasi rusia,daniarikhsan
1140,2022-11-25 17:27:16+00:00,1596193815072997376,Rusia kabarnya sempat merencanankan melakukan invasi ke Jepang pada musim panas 2021 kemarin. Rencana untuk menginvasi Jepang ini muncul sebelum serangan Rusia ke Ukraina terjadi. Rencana Rusia ini terbongkar dari sebuah email kiriman seseorang yang tak? https://t.co/7IoOhYPmM9,inilahdotcom
1141,2022-11-25 15:27:14+00:00,1596163610421911552,"@intermilanstory @SiaranBolaLive Paling mereka ngeles kl Palestina bukan negara... Terus kl bukan negara apaan, bongkol? Irak, Afganistan, di invasi aja UN ga blokir mamarika kek rusia skrg",TamaVwx
1142,2022-11-25 12:05:14+00:00,1596112773854863362,"Sistem ekonomi saat ini berupa saham, yg harga asetnya melebihi nilai intrinsik nya. Sehingga ketika, terjadi krisis ekonomi, invasi Ukraina rusia, pandemi, membuat investor berhati-hati bahkan menarik asetnya. 

Phk masal
Serba-serbi MMC
Islamkaffah
https://t.co/ERcnbN2aQN",beutyhealth23
1143,2022-11-25 12:00:04+00:00,1596111476573761536,Rusia Sempat Berencana Invasi Jepang Pada Musim Panas 2021 Lalu https://t.co/zYddNGDlzq #Fsb #Rusia #KepulauanKuril #Wahananewsco,wahananewsdotco
1144,2022-11-25 09:46:57+00:00,1596077974851563521,Surat Intel Bocor Ungkap Niat Rusia 'Invasi' Jepang sebelum Ukraina https://t.co/KgB9rxDLRH,CNNIndonesia
1145,2022-11-25 09:19:29+00:00,1596071061816500224,Surat Intel Bocor Ungkap Niat Rusia ?Invasi? Jepang sebelumÿUkraina https://t.co/Gte0FPAXUt,Zyanpatra
